,TITLE,CATEGORY,flg
2582,906 2225 8 906 2225 3272 0 717,e,train
2583,8773 8658 0 1 1518 2889 8774,t,train
2584,244 321 8775 5010 2994 54 8776 99 4 3442 6336,m,train
2585,0 8393 121 339 0,t,train
2586,0 9 11 607 886 1807 660 1031 1 3136 684 9 0 2,e,train
2587,894 8777 1793 567 271,e,train
2588,12 88 55 326 318 26 2013 4100 1166 138,b,train
2589,142 0 0 2032 9 5011 27 124 8778 0,b,train
2590,153 791 8 153 1119 7862 559 6337 1505,e,train
2591,846 3392 6338 1 4161 4 8710 287 54 160 0 2,t,train
2592,2953 120 217 215 6 0 0 0 5012 40,b,train
2593,6339 577 1 342 12 6340 10 2092 73,b,train
2594,1483 8779 13 8780 8781 25 6341 4743 21 2130,t,train
2595,7 0 939 0 0 45 1460,b,train
2596,1070 48 231 2833 73 13 0 1227 693,b,train
2597,7 0 475 165 5 3489 8782 1404 8783 6342,b,train
2598,685 8784 16 11 532 3736 0 8785 0 0,b,train
2599,81 4921 896 1286 96 8786 0 238 8787,b,train
2600,3490 4162 8 3490 4162 0 5013 631 2093,e,train
2601,7 288 1817 494 440 1 2234 2455 223 0 963 763,b,train
2602,12 6343 855 8788 70 2218 5 6344 359,b,train
2603,4163 11 0 1997 172 1900 3270,e,train
2604,131 2028 2074 89 149 1 14 1700 2431 1255 2779 92 1719,e,train
2605,1231 1885 8 1231 1885 2995 591 674 6345,e,train
2606,183 8 4868 4869 317 320 8789 154 1662 2037 4579 1023 2,e,train
2607,865 614 0 713 952 6 3255 0 2474 42,b,train
2608,31 4148 2996 4031 4 295 6346 1044 8790,e,train
2609,100 4900 2150 0 4 2082 1 2504 0 1706,b,train
2610,4164 2997 8 8468 4164 2997 13 850 150 7368 17 2576 683,e,train
2611,81 0 4949 6347 1 854 6 447 1347 8791,b,train
2612,147 317 0 89 106 16 0 0 8 3833 13 0 27 3981,e,train
2613,701 284 1690 1282 8792 16 577 48 819 1564 2630,m,train
2614,4165 5 14 90 2094 0 191,b,train
2615,31 28 15 60 1050 197 5809 8793 4 2318,e,train
2616,2535 21 0 49 8794,e,train
2617,340 6348 6349 5 8795 4497 4 6149 2996 679,b,train
2618,129 139 64 76 139 64 76 2139 133 185 0 0,e,train
2619,591 674 134 1222 121 3479 43 0 43 0 6 62 1795 2,e,train
2620,0 6350 417 309 8796 247 6 2998 693 6351 379 2933,b,train
2621,64 76 1939 3134 22 6334 49 133 185 16 0 1840,e,train
2622,218 302 10 266 119 254 103 32 5739 1904 2450,b,train
2623,23 8797 8798 5014 2095 63 0 25 11 4019 560 21 30 2047,e,train
2624,7 0 1918 1098 4166 0 579 2999 8799,e,train
2625,110 1 487 10 1500 9 737 4 308 6352 20 44,b,train
2626,0 8800 95 0 82 0 0 2802 10 5773 0 2,m,train
2627,6353 159 2500 632 9 3491 8801 2793 3906 4167 82 98 2,m,train
2628,1256 1479 26 0 15 0 60 56 5015 2516 1 2,e,train
2629,266 110 7296 1122 1 1083 5016 358 54 312,b,train
2630,122 1993 548 226 4939 34 223 948,b,train
2631,0 0 4168 1934 5 14 0 2192,b,train
2632,122 1948 6 80 1976 101 5874 175,b,train
2633,166 1241 923 8802 0 6 56 789 0 0,m,train
2634,1515 364 200 20 8803 6 0 1693 5766 4169,b,train
2635,216 883 75 946 723 6354 349 0 2240,b,train
2636,8804 1960 5017 4170 2091 5018,t,train
2637,7 0 4171 797 2606 10 392 18 6355 0,m,train
2638,1106 0 5019 116 0 0 8805 0 8250 10 14 105 371,t,train
2639,446 1181 8 446 1181 8806 2737 9 1379 383,e,train
2640,251 8807 1478 3240 135 3835 8808 6356 36 23 0 3000,e,train
2641,827 222 0 117 458 9 762 1556 2631 357 0,e,train
2642,7 8809 45 1247 6 115 1707 1 0 2748 562,b,train
2643,156 364 219 6 70 1221 0 419 10 2058,b,train
2644,0 11 7880 21 83 0 11 4172 199 268 336 2490 0,e,train
2645,7 8183 253 270 8810 2089 10 44 1 2263,b,train
2646,258 765 1138 104 593 22 27 1972,t,train
2647,330 494 5 1901 9 146 0 0 1404,b,train
2648,0 6357,e,train
2649,618 2063 5020 3001 6 472 3141,t,train
2650,0 2441 143 0 15 251 0 1260 0 579 0 1478 2,e,train
2651,131 133 185 0 2829 30 534,e,train
2652,27 2922 8811 1 8812 1 0 0 51,b,train
2653,7 5021 763 2020 0 39 0 26 108 8787,b,train
2654,12 346 8813 24 8814 582 0,b,train
2655,946 6358 8815 1370 3280 4505 2120 10 1662 40,b,train
2656,133 185 8 133 185 3492 2189 6 6359,e,train
2657,7 242 0 1545 4173 4174 402 18 1537 3664 0,e,train
2658,5496 10 7299 6 7300 7301 0 3493,m,train
2659,23 4541 6190 1870 1 5022 2152,t,train
2660,603 1464 0 0 198 2629 784 307,m,train
2661,7 4175 8816 3429 0 29 6360 365 1367 0 2,b,train
2662,8817 51 33 70 0 1083 10 238 1166 0,b,train
2663,3094 115 8578 0 0 1078 5846 2096 9 8818 10 0 2,b,train
2664,0 806 0 0 0 281,m,train
2665,901 0 5023 6361 6362 13 63 1708 511 8819 0 2,e,train
2666,3851 2323 0 2475 0 0 42,b,train
2667,1909 1745 1 4176 4837 0 2398 14 459 5 6363 3002 8820 4177 2,e,train
2668,3349 688 3352 2006 2395 3838 0 186 0 521,m,train
2669,3254 24 292 0 5 0 1216 1 0 657 4156,b,train
2670,12 261 0 1092 327 55 167 75 4430 2218,b,train
2671,5024 92 4178 35 8665 424 6364 0 263 214 3236 1100 2,b,train
2672,4860 2057 2256 881 487 22 926 0 0 91 0,e,train
2673,6353 159 2500 632 9 3491 8801 2793 3906 4167 82 98 2,m,train
2674,310 130 2569 6365 14 166 813 4 789 82 0 19 8821 2,m,train
2675,0 357 436 19 303 9 294 0 168 357 615 0,e,train
2676,0 0 0 15 1847 5001 1164 0 2089 1 1535 4 14 0,m,train
2677,4136 3180 2466 116 65 85 9 530 1134 10 6366 6367,t,train
2678,5025 45 702 2062 226 367 8822 2984 2223,b,train
2679,1135 21 168 5026 1974 37 0 6368 4179,b,train
2680,646 8823 6188 2406 25 296 6369 3494 487 20 157 208 2,e,train
2681,11 388 21 49 13 950 207 380 13 2794 0,m,train
2682,633 4 0 53 125 233 280 5 903 4180,b,train
2683,57 707 8 3495 707 8824 23 0 20 1384 5690 512,e,train
2684,0 8825 0 1223 518 6370 383 94 2730 35 0 26 2,e,train
2685,432 2260 314 741 0 4659 0 1969 0 4 2542 0 2,b,train
2686,293 640 253 270 4154 5 263 39 12 913 1239,b,train
2687,12 652 96 1 3463 18 4181 3821 8 463 0,b,train
2688,361 480 69 0 352 49 1683 2275,e,train
2689,1864 4104 782 602 41 2426 1 5909 10 1189 6371,e,train
2690,12 78 200 5 373 1221 6 1212 237 338,b,train
2691,5027 3854 900 1100 0 2744 1 6372 0 386 359,b,train
2692,7 0 1092 2125 4 0 0,t,train
2693,3788 51 0 8826 3003 10 315 20 8827,b,train
2694,0 1069 71 8828 1811 736 16 0 252,b,train
2695,606 1320 488 960 0 31 28 8829 0 8830 4182 19 6041 2,e,train
2696,1060 0 1590 130 1990 2324 2810 1612 26 6373,e,train
2697,12 88 55 318 18 171 0 8831 349 6 8832,b,train
2698,773 0 0 2133 0 1423 5 8833,b,train
2699,7 0 0 1 113 0 1208 263 10 0 59,b,train
2700,432 910 1602 1706 1 2278 24 8834 0 3468,b,train
2701,72 4183 0 0 0 214 750 8835 0 8836 4 2,e,train
2702,57 1908 623 30 709 2632 1325 92 4496 1306 3004 17 6374,e,train
2703,289 13 912 0 0 22 784 307,m,train
2704,5475 7945 1683 391 301 0 39 830 20 11 2325 0 2,e,train
2705,527 1389 30 0 8837 0 0 104 5028 2,e,train
2706,2326 232 5956 73 2998 3312 4889 0 693,b,train
2707,2594 0 0 8838 12 377 20 618 0,t,train
2708,695 13 950 27 683 20 27 413 4184 1805 3647,e,train
2709,2781 3397 1140 3648 6 4523 0 6375 8839,b,train
2710,238 588 4 1 2430 2891 381 1479 4 1 8072 24 0 2,b,train
2711,262 332 8 262 332 1539 1407 2438 5 660,e,train
2712,1376 27 0 464 21 207 6376 150 1297,t,train
2713,356 192 118 4 538 990 5 174 10 47 952 0,b,train
2714,110 78 200 1 3142 163 6 546 338 5 924 536,b,train
2715,224 8840 8841 2558 1064 142 149 11 1051 539 1484 1144 154 691 2,e,train
2716,773 4729 0 1 6377 239 0 1794 18 0,b,train
2717,1774 2531 645 6378 240 6 3080 5465 3621,b,train
2718,0 2584 0 23 527 2097 1 1798,b,train
2719,194 0 5 240 0 4 0 66 2327 377,b,train
2720,1369 3459 3905 112 1049 6379 1738 6 3942 8291 8 5 2,e,train
2721,57 8842 25 504 2877 0 0 4839 707 6380 926 3784 20 2,e,train
2722,7 0 1411 4720 1100 5670 868 0 47,b,train
2723,329 3755 4038 36 470 22 0 0 5029,e,train
2724,0 0 997 2328 3926 24 270 197 2316 4 8843 26 2,e,train
2725,1964 114 5030 815 8844 18 8845 8 0,b,train
2726,3005 2147 51 8846 6 1636 3229 0,b,train
2727,572 158 1 63 8847 1387 5031 890 0 1957,b,train
2728,6381 252 8848 11 194 3006 2098 18 14 47,b,train
2729,969 2820 8 969 8849 8841 606 1179 1803 490 1729 17 2633 2,e,train
2730,122 729 167 5 2088 5032,b,train
2731,4597 664 203 2987 2988 10 4926 3493 4 3007,t,train
2732,3251 1558 57 950 27 6017 72 0 0 16 2937,e,train
2733,4442 6382 3008 745 391 423 21 8850 11 8851 30 2,b,train
2734,1779 6383 8852 2002 22 5033 25 745 485 21 23 2,e,train
2735,144 6384 448 290 5 1787 24 316 3385 1977,b,train
2736,3628 920 34 5 424 3496 859 8853 2634 4 740 9 2,b,train
2737,8854 0 15 0 0 2536 11 0 0 1907 1245,e,train
2738,3323 3288 8855 35 19 6385 6386 4876 395 107 0 15 365 5034 2,e,train
2739,0 15 3894 0 10 4901 206 4560,b,train
2740,7 0 1008 84 794 795 5 167 5986 442 210,b,train
2741,7 8856 3009 1 113 6387 5035 2635 10 593 59 2,t,train
2742,205 1969 0 23 5033 1342 10 14 420 9 0,b,train
2743,2051 1279 67 1316 48 2629 641 6 162 302,b,train
2744,7 0 448 8857 4 937 3497 770 3147,b,train
2745,244 321 6388 1 2521 10 405 75 1553 613 62 256 0 0,e,train
2746,8858 5036 8859 748 4452 5 8860 2284 40,b,train
2747,573 1637 8 573 1637 5795 36 3845 17 4603 260 2,e,train
2748,203 1884 0 6389 3714 35 1850 0,t,train
2749,843 308 3930 8861 245 304 642,b,train
2750,112 155 8 112 155 1364 485 0 1679 1180 16 2703,e,train
2751,0 0 8862 1097 1051 16 1161,b,train
2752,510 16 531 8863 0 1016 0 0 289 733,m,train
2753,7565 74 1837 104 279 1544 1957 10 237 1016,t,train
2754,12 184 408 79 3010 1165 34 10 0 941 18 7723 751,b,train
2755,31 28 134 1847 1777 0 450 0 19 8864 0,e,train
2756,216 138 5 351 0 889 0 659 1008 644,b,train
2757,61 251 6390 0 8865 0 6391 13 531 247 16 5037 22 3354 2,e,train
2758,5853 2522 311 302 0 0 53 761 233 6392,b,train
2759,245 304 0 1125 8287 57 0 1660 5038 0 520 2329 2,t,train
2760,46 50 0 0 8866 1565 223 803 227 8867 14 2,e,train
2761,7 0 45 165 26 12 3011 853 975 681 1733,b,train
2762,283 0 27 683 21 943 1445 0 16 6393 13 1588 411 2,e,train
2763,0 0 3803 3804 134 0 4185 4 0 3498 6 62 2,e,train
2764,6008 17 11 8106 3361 57 943 2257 30 23 1202 246,e,train
2765,5039 8859 1204 219 6 3404 616 5036 120,b,train
2766,2636 1473 930 422 496 1269 1 3233 837 18 8283 6394 10 114,b,train
2767,1218 11 27 545 433 324 1076 560 2301 6395 8868 15 6396 2,e,train
2768,6397 2076 8 6397 6398 27 225 1959 87 13 0,e,train
2769,1353 337 35 0 0 24 0 54 6399 0 60 56 6 2,e,train
2770,6400 8869 15 8168 0 0 1 65 0 0 4 135 433 2,e,train
2771,0 753 455 15 19 4186 8870 4617 1 0 8871 6370 2,e,train
2772,882 131 504 3197 21 5040,b,train
2773,537 927 8 537 927 0 16 8872 3650 58 295 2260 225,e,train
2774,1544 1632 4 12 302 1 19 2972 163,b,train
2775,8873 335 5 2375 24 41 0 8874,b,train
2776,222 67 5041 17 5042 0 199 161 404 0 2,e,train
2777,7 1177 280 4168 3126 2729 1912 4187 93 5 348,b,train
2778,12 1058 2463 1786 20 38 58 7647 2796,b,train
2779,1432 337 4188 0 4082 36 8875 6401,e,train
2780,8876 5043 8071 0 3499 1 705 5 8877 300,t,train
2781,6402 1865 1 342 6403 6404 10 0 73 4 1550 600,b,train
2782,569 1258 8 569 1258 35 400 1449 5044,e,train
2783,715 5045 33 2232 0 24 4080 99,b,train
2784,2944 8 2944 92 329 1042 0 20 829 172 22 2,e,train
2785,752 1643 8 752 1643 1491 153 1119 8878 5004 170 1953 1588,e,train
2786,714 192 32 328 665 5046 1425 315,b,train
2787,2281 3299 5047 8879 31 5697 58 2758 8880,e,train
2788,8881 8882 11 1309 3286 134 8249 803 8805 14 8883,e,train
2789,7 1980 2912 2892 54 5048 181 1875 1 903,b,train
2790,897 2098 8884 800 10 552 8885 1725,b,train
2791,3234 417 12 163 308 2857 5 8886 2858 4189 2933,b,train
2792,1775 400 8431 80 965 145 9 44,b,train
2793,27 6332 0 235 6213 17 8076 16 0 0 2,t,train
2794,804 907 389 390 77 9 276 35 0 440 1 2306 424 4190 2,b,train
2795,1499 2030 1433 131 485 5049 66 87 53 3500 1210 2596 13 12 3482,e,train
2796,265 239 0 18 6377 174 1088,b,train
2797,350 441 0 18 3183 6 732 3501 2023 3100 18 1997,e,train
2798,4096 0 8 4096 8887 3277 79 10 3445 5050,e,train
2799,7 6405 7849 4191 3502 5 913 0 6406 629,b,train
2800,370 4949 6347 1 854 6 447 1347 8791,b,train
2801,1664 3250 232 240 0 679 10 0 1663 9 14 119,b,train
2802,7 0 4799 8888 780 0 263 1 0 0,b,train
2803,3012 0 53 1535 18 8889 8890 6 866 17 4415 4 41 2824 6407 4790 2,e,train
2804,12 88 55 702 2062 101 171 1596 26 2428 68,b,train
2805,0 0 1376 1556 679 1625 5043 7434,b,train
2806,573 1612 134 62 556 1 0 43 0 26 1611 2165 2,e,train
2807,60 56 296 49 551 4047 30 104 31 3224 25 0 926 2,e,train
2808,2915 1845 2371 106 49 27 124 872 0 42 485 509 2,e,train
2809,7 242 2585 5007 1162 1875 2983 181 39 903 5051 3503,b,train
2810,0 8311 681 181 8312 1026 4849 54 8313 8314 670,b,train
2811,5052 389 390 396 2528 5923 121 1434 4598 10 8891 0 2,e,train
2812,5024 92 4178 0 2473 25 6364 2035 6408 16 310,b,train
2813,8220 409 1030 2834 110 96 2362,b,train
2814,0 916 1335 6007 190 8103 8104 406 68 8105,t,train
2815,454 563 5053 8892 292 333 18 3719 751,b,train
2816,0 5054 84 176 2276 360 5 209 6409 4776,b,train
2817,133 185 8 133 185 301 5055 8893 2464,e,train
2818,3007 116 3504 0 0 24 6410 8894 0 951 1194 9 2,t,train
2819,503 5056 100 3840 417 0 42 1002 570 20 23 2,e,train
2820,7 0 0 0 1 397 8895 0 4761,b,train
2821,3934 4531 13 1923 1013 188 32 2276 247,e,train
2822,4192 6411 8 4192 6411 923 11 0,e,train
2823,462 4063 85 4 0 6 14 2042 9 3172 2024 8896 4965 604 5859 2,e,train
2824,127 15 646 1645 0 19 0 1 0 0 26 2093 5 2,e,train
2825,0 697 574 0 24 8897 59 4407 8898 2677,b,train
2826,12 261 0 68 855 187 264 1 171 583,b,train
2827,3717 1542 8899 0 725 9 160 102 980,t,train
2828,112 155 3806 1044 2703 8900 25 5057 37 1155 2628,e,train
2829,1233 7964 8 1233 8901 8902 4193 2637 120 232 36 3472,e,train
2830,202 42 572 4194 4195 5 500 4766 1257,b,train
2831,330 0 3410 204 3505 348 178,b,train
2832,1438 160 6412 807 4142 6 328 0 1523,b,train
2833,7 0 563 4 14 80 230 1046 1 8903 10 44 778,b,train
2834,7 0 5058 2521 1 1468 3506 6413 10 1389,t,train
2835,2254 5059 4196 539 509 203 603 1660 0 13 1371 23 170 502 72 2,e,train
2836,46 50 8 46 0 0 1295 173 83 23 691 0,e,train
2837,773 1737 0 0 174 1 5516 4456 18 0,b,train
2838,340 6414 3840 2138 1 53 7511 4 362 639,b,train
2839,747 1636 0 0 858 978 642,t,train
2840,11 3660 1719 0 743 23 0 9 310 8904 0 9 3660,e,train
2841,0 3436 1523 4 295 1677 8905 2974 10 0 136,b,train
2842,8906 4925 20 258 6 4197 850 0 3097,b,train
2843,1000 219 118 4 67 182 852 5 1212,b,train
2844,160 1154 930 1 2234 1216 8907 1 0 8 15 0 1 2234 2,t,train
2845,3507 0 0 4198 14 760 9 668 1115 323 2496 2,t,train
2846,81 0 2299 4 3178 0 80 230 400 3345,b,train
2847,8596 1172 4 1185 3886 2996 20 546 722,b,train
2848,7 1177 4011 744 9 1983 4704 672 5 5946 6415,t,train
2849,127 8 127 15 157 208 4129 79 1134 660,e,train
2850,81 8908 2088 1460 5 47 8909 351 0,b,train
2851,148 42 4557 8910 53 0 4 0 3493,b,train
2852,6416 6417 2982 4 0 3498 516 10 310 6418 150 1337 1487 1083 2,e,train
2853,1601 222 1564 4001 2423 16 1770 1182,e,train
2854,7 8911 1960 5017 4170 2091 5018,t,train
2855,23 0 0 431 23 246 512 0,e,train
2856,683 9 7946 147 317 3924 1 65 2239 4 48,e,train
2857,414 8912 5 1360 0 1648 3314 15 234 94 1111 327 2,b,train
2858,3508 135 1503 703 623 22 3509 5681 32 5060 487,e,train
2859,1775 5639 3750 80 1520 145 9 146 68,b,train
2860,4941 4942 389 390 3453 2969 15 8562 82 1479 355 3236 8563,e,train
2861,307 6419 10 339 12 3308 4171 3876 24 166,m,train
2862,2191 2623 1 8913 1366 2069 384 10 2625 2405,b,train
2863,7 0 806 2677 5897 7887 1 1308 381 7888 2,b,train
2864,1336 2688 8 1336 2688 1126 31 28 25 60 56 823 2,e,train
2865,144 242 1709 1694 201 4 189 2828 4 6420 395,b,train
2866,4131 5061 2638 1504 30 0 0 1368 4060 154 2,e,train
2867,0 8 2307 5062 3730 13 203 2402 4922,e,train
2868,1432 337 3237 1 31 598 197 24 4665 2608,e,train
2869,1528 5 41 2639 0 558 1810 2055 8914 0 2456,b,train
2870,11 1009 781 266 0 0,e,train
2871,1470 1438 6421 142 23 5063 0 69 1139 352 3863 2,t,train
2872,1037 369 8 1037 967 5064 609 4105 8863 129 13 8915,e,train
2873,7 6422 176 5 903 3503 4199 696 12 6423 563,b,train
2874,546 0 0 221 2900 0 1116 0,b,train
2875,12 88 55 729 151 26 463 2099 177 409,b,train
2876,0 0 2958 19 2911 5065 1535 1 64 76 6 111 1443 651 2,e,train
2877,7 0 969 123 8718 8916 59 1 8917 0 423,b,train
2878,2621 1969 6283 509 1419 22 1400 1800,e,train
2879,552 558 4525 85 5 1053 9 897 312,b,train
2880,7 0 77 1248 105 0 292 818,b,train
2881,149 14 8918 39 14 557 1851 18 530 4874 188 0 193 90,e,train
2882,0 0 297 2445 134 4200 9 1375 8919,e,train
2883,677 4201 417 8920 5066 3013 104 551 3510 391,e,train
2884,228 5899 13 4543 4432 135 0 16 1843 0 0 1360 2,t,train
2885,194 42 2214 0 2789 106 9 2271 20 2016 0,b,train
2886,160 6424 2400 9 0 0 0 15 0 2614 29 1587 2,t,train
2887,736 1510 1091 21 19 0,e,train
2888,2640 3378 862 0 2139 8526 2908 1646 40,b,train
2889,5611 1710 1633 0 0 134 62 1268 1820 8921 0 1609 2,e,train
2890,0 8922 8923 2778 4595 3900 6425 8821 0,m,train
2891,202 42 222 0 0 713 0,b,train
2892,0 876 89 5067 22 276 13 342 4202 8606,b,train
2893,426 480 1 352 97 2005 231 119,b,train
2894,7 0 2277 553 1 8924 6 5068 0 4068,m,train
2895,734 3446 608 66 49 8925 551 1678 6426 0 25 2,e,train
2896,1392 363 1284 2476 2641 1 5539 0 1581,b,train
2897,52 305 8 52 305 0 37 8926 32 2856 193,e,train
2898,52 5069 8 52 5069 4005 1157 13 0 1325,e,train
2899,2891 1081 864 0 33 270 8927 5 6427,b,train
2900,361 3672 8928 10 19 458 9 762 8929,e,train
2901,144 0 8930 0 6 166 0 8931 8759 958 309 2,m,train
2902,5864 92 11 0 3787 22 4905 1655 6428 0 654,e,train
2903,7 0 341 954 2223 26 238 806 1527 2465,b,train
2904,95 3238 256 65 0 214 0 29 14 0 355 2189 2167 79 2,m,train
2905,6429 6430 8 6429 6430 222 1564 5070 8932 309,e,train
2906,169 7807 3266 1381 58 0 8852 2806 2,e,train
2907,31 28 15 60 56 0 847 2670 1194 8933 35 400 524 2,e,train
2908,1068 4203 1385 792 8934 643 6431 4 38,b,train
2909,81 8935 1732 0 558 871 6 381 0 1217 2,b,train
2910,361 480 1 352 10 8350 8 2276 189 90,e,train
2911,363 377 2724 6101 4 0 0 1 8936 1099,b,train
2912,7 8937 1018 8501 6432 6166 6 96 3345,b,train
2913,303 17 294 1196 0 57 97 527 172 1297 63 0,e,train
2914,770 0 96 9 0 4 19 0 10 132 2781,b,train
2915,5517 826 17 2385 21 603 2130 22 2131 119 9 3114 654,e,train
2916,801 904 8 801 904 2004 8938 118 3626 135,e,train
2917,7 0 966 116 126 6433 2978 694 5 744 9 8939 1186,m,train
2918,7 0 889 0 1905 1 2090 4204 8940 45 34,b,train
2919,7 0 4927 1 285 6218 211 1 724 12 8528 925 403,b,train
2920,3511 6434 0 0 0 66 36 6435 13 6435 412,e,train
2921,5071 8941 8 1876 4205 8942 58 829 1149 207 430 20 742,e,train
2922,103 4988 26 146 871 1707 1 8943,b,train
2923,217 2038 0 0 2282 9 1435 8944 4 8945 520 437,t,train
2924,1877 1395 66 22 2507 8946 16 27 124,e,train
2925,458 9 294 8947 0 596 5 1896 10 496 0 3381,e,train
2926,750 4034 269 25 1034 892 3762 1229 4206 1543 2583 16 2,e,train
2927,64 76 25 133 2135 3512 5072 2977 1625 2593 1708 2,e,train
2928,1184 334 382 278 2078 9 767 36 498 967 1744,e,train
2929,31 28 15 60 1050 823 1710 779 8948 0,e,train
2930,148 1150 500 0 136 2894,b,train
2931,7 0 181 494 5 41 347 0 12 451 5 3489,b,train
2932,2810 6436 992 170 5774 7712 13 63 1492 1392 247 2,e,train
2933,7 288 8949 4 8950 1426 2606 10 166,m,train
2934,1302 793 659 2876 1648 3151 582 84 4387,b,train
2935,97 8951 199 0 2289 168 3513 22 23 0 8952 136,e,train
2936,1131 872 11 701 17 303 17 294 986 2015 0,e,train
2937,484 4030 583 1 3406 468 10 2059 59 635,b,train
2938,2949 143 0 365 3014 19 0 9 0 947 28 0 2,e,train
2939,8953 8954 4897 379 4 2523 10 1665 260 412 90,e,train
2940,330 4686 1 1952 4 1967 19 348 5 202 0,b,train
2941,770 1502 2991 809 1749 16 279 4999 680,b,train
2942,2021 1829 0 166 3376 6 4207 2524 0,m,train
2943,7 288 6335 287 0 128 1696 775 223 74,t,train
2944,6437 3431 560 0 22 0 23 1550 0 22 283 0,e,train
2945,2326 973 3355 8955 6438 272 248 149 2417 11 1003 2998 2,b,train
2946,72 6439 11 1342 17 11 535 0 3331 425 142 0,e,train
2947,74 5000 8956 2330 13 487 3015 743 25 5073 11 4800,t,train
2948,7 8401 6440 159 65 2096 5074 5075 59 635,t,train
2949,4109 1801 8 4109 1801 1480 767 13 1229 8957,e,train
2950,7 0 234 2926 145 9 114,b,train
2951,100 744 6441 4477 1 6442 15 1434 4551 10 0,e,train
2952,5076 2446 253 270 2089 1 2680 75 1539 0 613 2744,b,train
2953,773 239 241 0 572 18 6377 1737 174 9 0,b,train
2954,31 28 943 955 60 56 23 8253 2047 22 154 1102,e,train
2955,587 757 1533 0 8 396 0 0 141 173 485 0 1840,e,train
2956,238 45 1994 3750 2055 8914 12 47 1015,b,train
2957,110 0 0 8174 192 6 8958 4824,b,train
2958,362 0 49 3273 1120,b,train
2959,1932 1395 4997 196 5647 2323 0 13 1436 87 727 16 607 842,m,train
2960,6443 2245 51 3283 6 3637 1671 4040 8959 120 40,b,train
2961,100 15 205 647 8960 0 15 8961 19 1916 222 150 1297 833,b,train
2962,6444 8962 8 6444 0 606 8963 83 0,e,train
2963,3795 338 118 233 2163 6 238 3107 8964 110 1671,b,train
2964,3380 1069 2009 0 0 13 873 1753 0,m,train
2965,2191 492 101 3514 908 175 5 2192 605,b,train
2966,0 191 8965 2988 30 0 0 1916 16 12 8966,t,train
2967,4404 5077 4121 51,t,train
2968,8967 6445 461 8968 120 164 863 119 152,b,train
2969,144 8969 3387 5078 8970 140 808 723 2930,b,train
2970,150 16 538 754 1401 8971 3515 769 0 25 67 104 0,t,train
2971,12 966 2931 2326 962 6446 8972 3208 418 108,b,train
2972,27 1489 531 6447 1 0 1979 6 716 6 7604 1783,t,train
2973,856 6421 4793 0 37 310 6448 831 16 2788 0,m,train
2974,187 264 2138 6 298 78 0 6449 2592 1128,b,train
2975,130 692 2513 2870 54 579 8973 403 3140 1162 9 0 2,b,train
2976,1878 0 45 353 19 5893,b,train
2977,910 0 172 392 653 21 67 0 182 0,m,train
2978,244 321 8775 5010 2994 54 8776 99 4 3442 6336,e,train
2979,1338 1541 2985 10 1767 1415 1361 281,b,train
2980,1418 37 3516 142 23 0 25 252 928 87 13 63 30 3425 2,e,train
2981,81 3517 816 5 44 1001 0 351 201,b,train
2982,6450 0 4208 4209 1900 7551 16 347,e,train
2983,695 8 695 13 950 310 27 5638 30 11 1728 119,e,train
2984,2297 2443 565 6451 363 6 179 5062 526 628,b,train
2985,249 250 78 971 10 0 0 338,b,train
2986,220 543 0 0 29 2575 387 0 792 39 557 1851,e,train
2987,0 6452 1 744 27 3518 0 10 0 211 5672,b,train
2988,0 39 6003 5061 5 6453 8974 15 107 1320 9 0 2,e,train
2989,587 757 2098 11 0 5079 0 992 235,e,train
2990,2169 2138 6 1099 6454 6082 18 0 633 2741,b,train
2991,6455 23 6456 0 526 2941 4 0 944,b,train
2992,122 451 0 3410 18 6457 178,b,train
2993,70 0 1707 4 105 312 1 1030 1817 10 770 108,b,train
2994,388 6458 3826 17 53 3374 13 2846 0,m,train
2995,7 0 1785 3089 6459 108 10 2932 1685,b,train
2996,546 1185 3886 0 29 8975,b,train
2997,31 28 2684 43 6460 15 0 634 8976 4177 1 220 543,e,train
